"sum_aij","sum_|aij|","sum_aji","sum_|aji|","C_sum_aij","C_sum_aji","F_sum_aij","F_sum_aji","aii","aii>0","H.in","H.out","perc.exploited","perc.exploiter","perc.fullcomp","perc.coop","comp.rank","eff.comp","eff.comp.intra","com.abund","rel.abund","com","rC_sum_aij","rF_sum_aij","LD","wc","RI","mean_aij","sd_aij","mod","comm"
0.0604730332546769,0.292754632139725,0.0839308382596102,0.252147957890951,0.152227570916086,0.15348563559629,-0.060343883461175,-0.0622612153762212,0.00166202521879951,0.5,2.57082535317484,2.77850853675092,0.272727272727273,0.181818181818182,0.409090909090909,0.0909090909090909,0.416666666666667,0.0158376886873312,0.00594215548581483,384.5,0.0311109313051218,1,0.0126856309096739,-0.00502865695509791,6.47575603793632,0.539646336494693,0.314685314685315,0.00536285199585932,0.0570691264185764,0.252968392890485,1
0.00120375492843115,0.218366061429909,0.072987750143765,0.256267503897532,0.111243105556185,0.114231102539568,-0.104079730532539,-0.0498319480168334,0.00203025427529913,0.5,2.66594416910612,2.72235346561015,0.181818181818182,0.181818181818182,0.454545454545455,0.181818181818182,0.458333333333333,0.0104678783119958,0.0117901016610902,384.5,0.0311109313051218,1,0.00927025879634877,-0.00867331087771159,6.54874368601044,0.54572864050087,0.286713286713287,0.00100438324506825,0.0425003724249239,0.0935021530369825,1
0.0394284112230236,0.272117338745537,0.0675809146077415,0.209985470394885,0.140579817477373,0.12183921913731,-0.066185952349393,-0.10080407427375,0.00555168644903342,1,2.77445634433115,2.66775573990568,0.181818181818182,0.181818181818182,0.454545454545455,0.181818181818182,0.5,0.0212651206873923,0.0179370976423455,384.5,0.0311109313051218,1,0.0117149847897811,-0.00551549602911608,6.10302586038988,0.508585488365824,0.272727272727273,0.00567096368470794,0.0496387754101017,0.167616563144501,1
0.0467006302105464,0.226657462589716,0.00823946445947227,0.171897411320572,0.094484329429457,0.0940541932184003,-0.108561557233178,-0.0523781802789077,0.00480445218229126,1,2.66179691436699,2.79427760342348,0.272727272727273,0.227272727272727,0.318181818181818,0.136363636363636,0.458333333333333,0.0107723749696319,0.0192155659237983,384.5,0.0311109313051218,1,0.00787369411912142,-0.00904679643609821,6.50188909162226,0.541824090968521,0.202797202797203,-0.000533583373160813,0.0449025804014782,0.223287930059745,1
0.0315150425625754,0.287295802236146,0.0148139055185745,0.260423356934457,0.0845642518312683,0.0987981947058984,-0.0916250062590428,-0.0778403262860463,0.00180122255645519,1,2.8906521594495,2.59527621122391,0.272727272727273,0.272727272727273,0.272727272727273,0.181818181818182,0.416666666666667,0.0173018393394431,0.00376392278610435,384.5,0.0311109313051218,1,0.00704702098593902,-0.00763541718825356,6.0808044243322,0.506733702027683,0.328671328671329,0.00574747134551419,0.0567164487458588,0.26278846659216,1
0.0027892144021808,0.209215779739429,0.0484100024456731,0.196555851084504,0.128044934981367,0.132365144285994,-0.091075898024868,-0.0909510737028071,0.0058842704265632,1,2.58008816577404,2.92297170657079,0.227272727272727,0.227272727272727,0.272727272727273,0.181818181818182,0.458333333333333,0.0146644266017393,0.0317578625472832,384.5,0.0311109313051218,1,0.0106704112484473,-0.007589658168739,6.4161503947416,0.5346791995618,0.314685314685315,0.00446076007455208,0.0508035781771125,0.202004243399224,1
0.0729476922044484,0.302128024342002,0.0834607932294845,0.24188601666559,0.155567289318138,0.162555415721664,-0.0873029101648784,-0.0711872894366151,0.00734230959481667,1,2.76538129770887,2.86269299614185,0.227272727272727,0.227272727272727,0.363636363636364,0.0909090909090909,0.5,0.00902398652410684,0.0309862377944888,384.5,0.0311109313051218,1,0.0129639407765115,-0.00727524251373987,6.73974903127791,0.561645752606492,0.244755244755245,0.00610885513110429,0.0521116412224133,0.27773139817858,1
0.0580933146632799,0.195713657909604,0.0703271138102096,0.24057780071698,0.118265398603982,0.126498565360507,-0.0714852013394924,-0.0631970116358499,0.00337379751531511,1,2.76140046860392,2.74272264613032,0.227272727272727,0.181818181818182,0.454545454545455,0.0909090909090909,0.5,0.0144345026807935,0.0113137865211,384.5,0.0311109313051218,1,0.00985544988366517,-0.00595710011162437,6.99978396420647,0.58331533035054,0.188811188811189,0.0060690415903471,0.0398120940366003,0.180257746574683,1
0.0744696962604148,0.306192177754214,0.112991734287581,0.270107922654721,0.169723373534761,0.168464557472701,-0.123940727198582,-0.0601156088528531,0.00107643527541499,0.5,2.58730808756011,2.61791653804371,0.227272727272727,0.227272727272727,0.363636363636364,0.0909090909090909,0.458333333333333,0.019986502256947,0.002591707701871,384.5,0.0311109313051218,1,0.0141436144612301,-0.0103283939332152,6.2556700662939,0.521305838857825,0.370629370629371,0.0100741037329571,0.0606912930181963,0.307700134161814,1
0.0206293677829564,0.213397936136045,0.036824599173815,0.247036460585084,0.110310877934777,0.116034078193461,-0.10985035703146,-0.057803857840628,0.00379573044108891,1,2.58980328654111,2.54761370430633,0.181818181818182,0.181818181818182,0.363636363636364,0.227272727272727,0.5,0.00887276439989559,0.0122014178518274,384.5,0.0311109313051218,1,0.00919257316123138,-0.00915419641928831,5.96187528425079,0.496822940354233,0.272727272727273,0.00206744126264354,0.0488814205234144,0.20468494801393,1
0.0540688938449279,0.224217203427106,0.0582417056057008,0.242371590078175,0.153975119733386,0.178838179498573,-0.0593777393270838,-0.0573457319682767,0.00283715437318074,1,2.69684104983277,2.62277035098354,0.272727272727273,0.227272727272727,0.363636363636364,0.0909090909090909,0.458333333333333,0.0174797848898497,0.010136669506335,384.5,0.0311109313051218,1,0.0128312599777821,-0.00494814494392365,6.25007538604939,0.520839615504116,0.440559440559441,0.00372307552771042,0.053258298432634,0.191324317554778,1
0.0105844677372658,0.266458146868089,0.0543571719798004,0.26440405528044,0.12127209642104,0.135055308511912,-0.114082584691542,-0.0731437925422742,0.000676478324061658,0.5,2.67119552121549,2.7179590358189,0.227272727272727,0.227272727272727,0.272727272727273,0.181818181818182,0.458333333333333,0.0135758077563842,0.00172700001825817,384.5,0.0311109313051218,1,0.0101060080350867,-0.00950688205762854,6.17966086944365,0.514971739120304,0.286713286713287,0.00164922895788588,0.0445038316098276,0.22085921382945,1
0.00748169187348864,0.211741105018524,0.0671121519217217,0.195098538301127,0.0885750818651432,0.120215416733486,-0.0774297106619138,-0.0510217796233806,0.00542474496182162,1,2.70011711474272,2.62006060938409,0.318181818181818,0.272727272727273,0.363636363636364,0.0909090909090909,0.5,0.00614269199151284,0.0121242419946209,384.5,0.0311109313051218,1,0.00738125682209527,-0.00645247588849281,6.29011180129172,0.524175983440976,0.482517482517482,0.0013647195597709,0.0456137164645995,0.206488054091906,1
0.0299645603772893,0.306937901792042,0.0135863522509799,0.259095936122207,0.105654809942677,0.114846411457123,-0.0810881824152389,-0.100252694284539,0.00236932000757854,1,2.52747218906652,2.64525569715771,0.272727272727273,0.181818181818182,0.318181818181818,0.181818181818182,0.5,0.014910271460548,0.0135642435017498,384.5,0.0311109313051218,1,0.00880456749522305,-0.00675734853460324,6.06447317526792,0.50537276460566,0.0909090909090909,0.000719365153869785,0.0546506212946767,0.205223041319993,1
0.0408068464579083,0.227252966425578,0.00235232470425729,0.208918917444842,0.124417116718465,0.110086918495003,-0.0974352918893595,-0.084185221596722,0.00411669565617422,1,2.69789873815953,2.80944199148869,0.272727272727273,0.181818181818182,0.454545454545455,0.136363636363636,0.416666666666667,0.0139632312228571,0.0138585131584916,384.5,0.0311109313051218,1,0.0103680930598721,-0.00811960765744663,6.86079753494745,0.571733127912288,0.342657342657343,5.64918215290195e-05,0.0441986646092605,0.197119372238288,1
0.0143486301845433,0.275336903005756,0.0749844535364668,0.201976846082019,0.137749416715763,0.11517355552084,-0.0939475179372717,-0.0761805424638741,0.0032756157428596,1,2.79685639280716,2.74254184305813,0.181818181818182,0.136363636363636,0.363636363636364,0.227272727272727,0.416666666666667,0.00644837747719663,0.0113164707764423,384.5,0.0311109313051218,1,0.0114791180596469,-0.00782895982810597,6.88288391068132,0.573573659223443,0.426573426573427,0.00142715487293391,0.0388661015502183,0.168808948144412,1
0.00489783687100308,0.224236196867124,0.0338228236468145,0.215138447723993,0.0964504278575999,0.122368489768086,-0.0813423940490678,-0.0698269170390109,0.00560509881184927,1,2.6174457409141,2.72023596539681,0.227272727272727,0.272727272727273,0.454545454545455,0.0909090909090909,0.416666666666667,0.0137283423132947,0.0203611607819057,384.5,0.0311109313051218,1,0.00803753565479999,-0.00677853283742231,6.38528130612559,0.532106775510466,0.300699300699301,-0.00126586529635669,0.0388753006540794,0.250868904567717,1
0.0552112045917871,0.305206438268425,0.0401075551079612,0.249456139874598,0.128565889129017,0.135915834904683,-0.0850066821764986,-0.0940691884123448,0.0057129187410087,1,2.54920516926474,2.63850689674856,0.272727272727273,0.181818181818182,0.363636363636364,0.136363636363636,0.458333333333333,0.00881168503082834,0.0286872941979092,384.5,0.0311109313051218,1,0.0107138240940848,-0.00708389018137488,5.95063409420209,0.495886174516841,0.384615384615385,0.00634127052993612,0.0582990375260461,0.177918330789182,1
0.071437128928172,0.277244323470661,0.0609609658388054,0.250913649926264,0.137982828834201,0.154821931108433,-0.0685285589221654,-0.0701750475050845,0.0024283114871041,1,2.64902831841865,2.7448601567798,0.181818181818182,0.272727272727273,0.454545454545455,0.181818181818182,0.5,0.0143011933330638,0.00464025864781038,384.5,0.0311109313051218,1,0.0114985690695167,-0.00571071324351379,6.38246624007359,0.531872186672799,0.468531468531469,0.00455360649031713,0.0468571910859772,0.293025432561944,1
0.0134590731938073,0.262019457277403,0.0623213640190045,0.233098761617184,0.139452851311702,0.130925940081853,-0.0738336459531918,-0.0659271343558897,0.00504598153857517,1,2.76437289002355,2.64070779143792,0.272727272727273,0.227272727272727,0.363636363636364,0.0909090909090909,0.458333333333333,0.00574695330537852,0.0237719590150874,384.5,0.0311109313051218,1,0.0116210709426418,-0.00615280382943265,6.16606042297104,0.51383836858092,0.202797202797203,0.000649636203152309,0.0598597517506888,0.217003945487945,1
0.00134521942811873,0.229517647575596,0.0355338377526641,0.258150552426135,0.101528788955626,0.101275679646591,-0.0954203005559218,-0.0895869894929448,0.00566328358940107,1,2.65334633702554,2.69450827043985,0.227272727272727,0.227272727272727,0.409090909090909,0.0909090909090909,0.458333333333333,0.0094086937216127,0.0220988644184464,384.5,0.0311109313051218,1,0.0084607324129688,-0.00795169171299348,6.19330754049088,0.516108961707573,0.272727272727273,-0.000902352097899379,0.042588893731139,0.174465240944836,1
0.0671787480874732,0.287852938344888,0.048950528994238,0.229274528795788,0.13014068609044,0.128706290542312,-0.0947326223464968,-0.109827942739646,0.00582619235871681,1,2.67015041808319,2.81370675728564,0.272727272727273,0.272727272727273,0.363636363636364,0.0454545454545455,0.458333333333333,0.0178264502123002,0.0208072981364965,384.5,0.0311109313051218,1,0.0108450571742033,-0.0078943851955414,6.45066445599335,0.537555371332779,0.496503496503496,0.00591280148705111,0.0572333620466293,0.241105347503285,1
0.0186649328142049,0.247556541053539,0.0569321340632604,0.288661308237046,0.144067701374155,0.172702405708383,-0.0896189289897669,-0.12333402285888,0.00495737752269238,1,2.68656494532609,2.73629110514392,0.272727272727273,0.272727272727273,0.318181818181818,0.0909090909090909,0.416666666666667,0.0183047032237609,0.0194567982787236,384.5,0.0311109313051218,1,0.0120056417811796,-0.00746824408248057,6.50119046738683,0.541765872282236,0.370629370629371,0.00691149130375497,0.0500014931052598,0.314084117519393,1
0.0397459112046641,0.264260229826556,0.0301480500694759,0.245657261350022,0.106715917802191,0.111143521299748,-0.0985964044889179,-0.0853336641602265,0.00319692038336433,1,2.73344154331536,2.52948515121354,0.272727272727273,0.272727272727273,0.318181818181818,0.0909090909090909,0.458333333333333,0.0178797260838143,0.00722886325086511,384.5,0.0311109313051218,1,0.00889299315018256,-0.00821636704074316,6.00271966558697,0.500226638798915,0.384615384615385,0.00512501380907467,0.0656631619619878,0.193523916986483,1
0.0455413494873773,0.251942776857654,0.0924796258111037,0.235318095851198,0.123355177750568,0.127732038138211,-0.11002053395492,-0.0558645549967891,0.00581476453045468,1,2.77966966585966,2.79839093139783,0.272727272727273,0.363636363636364,0.363636363636364,0.136363636363636,0.416666666666667,0.0124933358303491,0.0282124794883024,384.5,0.0311109313051218,1,0.0102795981458807,-0.00916837782957667,7.01941193869376,0.584950994891147,0.188811188811189,0.0035304086251556,0.0423671047558864,0.25773620911551,1
0.104767138351996,0.229593979877259,0.106392980942004,0.250307775052565,0.177632428260059,0.158389005763014,-0.0850546719285774,-0.0465725154684113,-0.000317789564695779,0.5,2.78158567148431,2.64263761318835,0.363636363636364,0.227272727272727,0.363636363636364,0.0909090909090909,0.416666666666667,0.0249208343169277,0.000348280913565616,384.5,0.0311109313051218,1,0.0148027023550049,-0.00708788932738145,6.25190689562179,0.520992241301816,0.524475524475524,0.00966014881986074,0.0508947132778218,0.273930759875204,1
0.0488204437388216,0.25001606934723,0.0661600415676194,0.190224086799616,0.129166608295929,0.0971552894708079,-0.0939279797630792,-0.0493033236694286,0.00574861281355166,1,2.66480930014472,2.78358115114207,0.272727272727273,0.272727272727273,0.454545454545455,0.0909090909090909,0.458333333333333,0.0124338856537077,0.0188448546373915,384.5,0.0311109313051218,1,0.0107638840246607,-0.00782733164692327,6.68268476582463,0.556890397152053,0.272727272727273,0.00316666427118198,0.0460859576565915,0.187686487544294,1
0.0316701061054694,0.224811770599331,0.0153891624811357,0.258415298918538,0.123257422187652,0.108474661957372,-0.0959926970239951,-0.0936042962544598,0.00525928630633774,1,2.74844017561022,2.7550876868937,0.181818181818182,0.272727272727273,0.363636363636364,0.0909090909090909,0.416666666666667,0.012519546797543,0.0179580968818153,384.5,0.0311109313051218,1,0.010271451848971,-0.00799939141866626,6.65172871282716,0.55431072606893,0.440559440559441,0.00303110467212828,0.0423708277407704,0.275342867927691,1
0.0615708158430714,0.351156822154082,0.0812224056198385,0.361219174042648,0.154876325520881,0.149139288010426,-0.126444970564594,-0.0853755286541182,0.00419090908919486,1,2.79617463986672,2.78709850612635,0.272727272727273,0.272727272727273,0.363636363636364,0.0909090909090909,0.458333333333333,0.0147363200494523,0.0159753910424301,384.5,0.0311109313051218,1,0.0129063604600734,-0.0105370808803828,6.77362147773115,0.564468456477596,0.230769230769231,0.00592430747292051,0.0577506472945454,0.255511325319769,1
0.0179429909545901,0.293961021858462,0.0480781339161572,0.183676880162078,0.124379838942245,0.107312351638674,-0.0855484667937042,-0.0497541269006286,0.00583612763815383,1,2.68948392995285,2.79510695256138,0.227272727272727,0.272727272727273,0.363636363636364,0.0909090909090909,0.5,0.0119706300973995,0.0237254453160406,384.5,0.0311109313051218,1,0.0103649865785205,-0.00712903889947535,6.77730646738762,0.564775538948968,0.286713286713287,0.00309704083607289,0.0490610045957233,0.194769817518358,1
0.0530622153281401,0.290151866825984,0.0406461032218679,0.257171344344331,0.138871976882554,0.135875158693842,-0.102589713473661,-0.0789755598931628,0.00464092533258235,1,2.71258314025455,3.01324731654881,0.227272727272727,0.272727272727273,0.363636363636364,0.0909090909090909,0.5,0.0144234238936576,0.0169920661019409,384.5,0.0311109313051218,1,0.0115726647402128,-0.00854914278947174,6.43568513848787,0.536307094873989,0.328671328671329,0.0060451990548544,0.0541166839625336,0.28208852164284,1
0.0746861104986714,0.194460888976976,0.0891663085322551,0.215358541906927,0.119025729970927,0.124679109866438,-0.0596397753344216,-0.0448691391412611,0.00581601100993239,1,2.71642366957696,2.81344658654867,0.272727272727273,0.181818181818182,0.363636363636364,0.181818181818182,0.5,0.0191232626518795,0.0178685261026011,384.5,0.0311109313051218,1,0.00991881083091055,-0.00496998127786847,6.13871567554474,0.511559639628729,0.370629370629371,0.00991655345663933,0.048338279441283,0.1027135850261,1
-0.000394077327391364,0.245116405907221,0.0181008961943198,0.268590256641372,0.10739643591537,0.129299182807241,-0.101255838461827,-0.0963698430210812,0.00244919966101418,1,2.77011718440555,2.74556231492902,0.272727272727273,0.227272727272727,0.363636363636364,0.181818181818182,0.458333333333333,0.00954287600913162,0.0147045703254709,384.5,0.0311109313051218,1,0.0089497029929475,-0.0084379865384856,6.62958952307989,0.552465793589991,0.300699300699301,0.000632020823614646,0.0456028735267368,0.27846311489153,1
0.0935428153370946,0.212642846051506,0.0806390195495801,0.217418084433475,0.144138247665077,0.1569752453112,-0.0469141504982901,-0.044402721362797,0.00588927021188469,1,2.79280296482858,2.80204707630214,0.227272727272727,0.181818181818182,0.409090909090909,0.0909090909090909,0.458333333333333,0.0121614890570672,0.0207366195906598,384.5,0.0311109313051218,1,0.0120115206387564,-0.00390951254152417,6.80967271693528,0.567472726411273,0.482517482517482,0.00648282814911962,0.0358025023233943,0.165527529347991,1
0.0585944221486654,0.243696779117523,0.0794374364806115,0.271161808985809,0.152540906089162,0.169979276402985,-0.0714263923914771,-0.064676901550513,0.00191304464876847,1,2.8109488025794,2.80408583173375,0.227272727272727,0.227272727272727,0.454545454545455,0.0909090909090909,0.458333333333333,0.0174335979347452,0.0157265671969411,384.5,0.0311109313051218,1,0.0127117421740969,-0.00595219936595642,6.69157782488073,0.557631485406728,0.272727272727273,0.00521203792731978,0.0448042355009909,0.2348350052494,1
0.00884841654573771,0.257524776206972,0.0418887629462426,0.190588297313903,0.0995516782433553,0.10132788114968,-0.105630379899847,-0.0573738968485965,0.00596441042439371,1,2.5312776002133,2.80630916697698,0.227272727272727,0.272727272727273,0.363636363636364,0.136363636363636,0.416666666666667,0.0149295650446777,0.0195904369936663,384.5,0.0311109313051218,1,0.00829597318694628,-0.00880253165832061,6.29324842364082,0.524437368636735,0.244755244755245,-3.7542276123522e-05,0.0468208488595406,0.203520529231702,1
0.0451449791344122,0.166534871186802,0.0769261804676914,0.225554483526777,0.0927079786888624,0.104818361361296,-0.0895806951217822,-0.0555523578380428,0.0055303444815019,1,2.58118842141028,2.81009684871676,0.181818181818182,0.227272727272727,0.318181818181818,0.181818181818182,0.5,0.00922551840940221,0.0206156772532471,384.5,0.0311109313051218,1,0.00772566489073853,-0.00746505792681518,6.06672117097783,0.505560097581486,0.342657342657343,0.00355948799317346,0.0566633549493457,0.162794435661505,1
0.0411327952372449,0.272239036577632,0.066515211262924,0.237379850514739,0.167357737898602,0.1497837417939,-0.107147890627765,-0.0853484470026574,0.00541254785944275,1,2.53443130876841,2.76905716653563,0.181818181818182,0.181818181818182,0.454545454545455,0.181818181818182,0.5,0.0221699468632838,0.0226497987677663,384.5,0.0311109313051218,1,0.0139464781582169,-0.00892899088564706,5.91811128604966,0.493175940504138,0.0909090909090909,0.00482734852249163,0.0782227856877169,0.171977803406748,1
0.00443411411974359,0.253863463851209,0.0379301316779452,0.186802434925058,0.0877305871644888,0.0958857248393254,-0.0649916638060996,-0.0947796065938012,0.00614010134208218,1,2.6137186540068,2.77371291960485,0.227272727272727,0.181818181818182,0.363636363636364,0.181818181818182,0.5,0.0114457801980835,0.0181352740256661,384.5,0.0311109313051218,1,0.0073108822637074,-0.00541597198384163,6.67877218841167,0.556564349034305,0.356643356643357,0.00544233991529789,0.0383917032992198,0.182298135663597,1
0.0596698478024486,0.173361633873233,0.0684995200633514,0.259321682306606,0.118410074799137,0.106092142999556,-0.0875792641232916,-0.0495103774046622,0.00387481366772468,1,2.59690495285688,2.76549994208904,0.227272727272727,0.227272727272727,0.363636363636364,0.0909090909090909,0.458333333333333,0.0227256268302725,0.00782203628121781,384.5,0.0311109313051218,1,0.00986750623326144,-0.0072982720102743,6.51942179280731,0.543285149400609,0.398601398601399,0.00829733750616188,0.0502434081201938,0.188852564547273,1
0.0634693071959944,0.309749258386597,0.0337155791161182,0.251505560020241,0.129105993393881,0.106519324546076,-0.120986104795636,-0.0840325375295823,0.00191514553709215,0.5,2.65964554792262,2.76909424144499,0.272727272727273,0.227272727272727,0.363636363636364,0.181818181818182,0.5,0.0127108174914852,0.0075844142267823,384.5,0.0311109313051218,1,0.0107588327828235,-0.0100821753996363,6.53123950785033,0.544269958987528,0.412587412587413,0.00231669999880162,0.0540388760452689,0.189369055500343,1
0.079567656890606,0.207397258105546,0.0990593889902381,0.227762976682206,0.16085390018002,0.13435442506526,-0.117594236405423,-0.0931296617021476,0.00531331601704443,1,2.79389812519068,2.82810970647098,0.272727272727273,0.227272727272727,0.363636363636364,0.181818181818182,0.458333333333333,0.0157013001594558,0.0198547771022071,384.5,0.0311109313051218,1,0.0134044916816683,-0.00979951970045193,6.74627610968794,0.562189675807328,0.356643356643357,0.00395546406379386,0.0467474566693705,0.200885643671592,1
0.000913572883990093,0.281583161885505,0.0159329756543708,0.271191789188715,0.123698176160251,0.121752321690765,-0.117070091253114,-0.087614325341293,0.00417331656089647,1,2.41518755843281,2.50906631557836,0.272727272727273,0.227272727272727,0.363636363636364,0.0909090909090909,0.458333333333333,0.0169794518379738,0.0160711692311038,384.5,0.0311109313051218,1,0.0103081813466876,-0.00975584093775954,5.727271258554,0.4772726048795,0.468531468531469,0.00338232824867265,0.0567296370809413,0.29938791077106,1
0.0602188154375638,0.286798742871091,0.0869997558616734,0.2409126726017,0.135473583747736,0.119536285776459,-0.08218203227309,-0.074578347099601,0.00655707867854351,1,2.66706936090856,2.76204045987284,0.272727272727273,0.227272727272727,0.409090909090909,0.181818181818182,0.416666666666667,0.0146818571637578,0.0258580280457848,384.5,0.0311109313051218,1,0.0112894653123114,-0.00684850268942416,6.35450256163987,0.529541880136655,0.314685314685315,0.00787941324306045,0.0423612991495634,0.204099676807752,1
0.0637914041967103,0.303377926220704,0.0369041479484569,0.260176423274372,0.148601017397036,0.129572799015873,-0.11273251223655,-0.0626771920601657,0.00728224742670361,1,2.69240805236012,2.74423704472944,0.227272727272727,0.272727272727273,0.454545454545455,0.0909090909090909,0.458333333333333,0.0152600257695063,0.0229495856992738,384.5,0.0311109313051218,1,0.0123834181164196,-0.0093943760197125,6.76444746973091,0.563703955810909,0.286713286713287,0.00364287993276762,0.0429497116616617,0.211114909933263,1
0.0782769434160148,0.2186493265406,0.0589710628720208,0.222036470527301,0.119174954574622,0.119105079622062,-0.093881930867574,-0.0966445453042711,0.00231263010844898,1,2.77177989950366,2.7858266953156,0.227272727272727,0.227272727272727,0.318181818181818,0.136363636363636,0.458333333333333,0.0139185990345248,0.00575878214433709,384.5,0.0311109313051218,1,0.00993124621455186,-0.0078234942389645,6.78179983536694,0.565149986280578,0.398601398601399,0.00666220502572413,0.038959379004477,0.162699501134015,1
